"","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"1",-0.608893630531145,2.45869741901337,1.7891180570768,0.555538535612254,0.38795547144174
"2",0.285725869989884,-0.275102824948953,0.0406978173143286,-0.141821132497329,-0.571666947086885
"3",-0.443603468441036,-0.497897393977616,0.361373964171684,0.793630862129804,0.0596203930482637
"4",-0.464643107385736,-0.188291329063571,0.189460417190227,1.36961781147202,0.264820548105195
"5",0.235685289558395,0.340794151539193,-0.110095996165207,0.449815447566304,0.109411873384869
"6",-0.878013583967749,-0.3191167665151,0.108180308276394,-0.522914926120043,-0.480331964174852
"7",0.210329236366055,-0.538927595439238,0.221564290124434,0.244967055328599,0.148501893325745
"8",-0.0649758500916508,-0.373659705097322,-0.076805536400375,0.083147689414405,-0.174474775159193
"9",0.563441363501194,-0.0195143228412347,0.121787261471115,-0.248210807588514,-0.324963890065063
"10",-0.682778324410968,-0.139055562896875,-0.567126641301609,-0.869594031777306,-0.0139554814736908
"11",-0.464643107385728,-0.188291329063572,0.189460417190225,1.36961781147201,0.264820548105209
"12",0.285725869989885,-0.275102824948955,0.0406978173143291,-0.141821132497326,-0.571666947086887
"13",0.295450045199263,-0.208406847396121,-0.288560999962913,0.673662808394942,-0.201001790762554
"14",-0.857507030736442,-0.174564045650487,-0.687156190700297,-1.03513176567294,0.514788330314311
"15",0.292696192913306,0.119290656720738,-0.172367545213154,0.140312807493352,-0.917046005430494
"16",-0.0316557261320354,-0.43026707199533,0.138887705296511,0.155456485531087,-0.0378835245524277
"17",0.238567702797868,0.226668721349503,0.298913382788047,0.0716944887456438,-0.58177821762814
"18",0.00526298488138695,0.0696031640404387,0.243532545822811,-0.07817534962883,-0.318527954879439
"19",0.563441363501191,-0.0195143228412342,0.121787261471112,-0.248210807588514,-0.324963890065064
"20",0.356597884454984,-0.619768837620857,0.220508085245719,0.542596678379949,0.060534635379767
"21",0.318433355045278,-0.362851630812774,-0.0986113230360597,0.697639253607265,0.153680254462578
"22",-0.117362866404584,-0.0769290400349935,0.0158650955341131,0.810086010801164,-0.0403154241145701
"23",0.0967121271700514,0.066978239575339,-0.0489666525117117,-0.236387687736119,-0.0513291034684014
"24",0.488340167030687,0.0210882827738696,-0.388405624450703,-0.836976289850886,0.46241302986447
"25",0.0967121271700506,0.0669782395753403,-0.0489666525117147,-0.236387687736121,-0.0513291034684014
"26",-1.29062831461869,-0.176590452365807,0.383631656887842,-0.150655381973398,0.583005482547331
"27",0.524400696310334,-0.213916955541309,0.0681867411064484,-0.312839388797283,0.0944953397575399
"28",0.354183318669865,-0.24829234754752,0.379392024994878,-0.177069461333364,0.161493947815031
"29",0.53018022619681,-0.0666605729154544,-0.272458395798506,0.0279960705981899,0.168499080131558
"30",0.810198855778214,0.916841057150506,-0.382809847135238,-0.164105692315815,0.565208370828562
"31",0.731716663592309,-0.300730304777898,0.375631858544061,-0.633623272485395,-0.16008819359309
"32",0.210329236366063,-0.538927595439238,0.221564290124435,0.244967055328603,0.148501893325741
"33",0.190786180361569,-0.189762108593259,0.214217350446652,0.299156916457363,-0.197255015063507
"34",-0.347188442276831,-0.116115189299364,0.280946058431246,0.583928840934835,0.130104756822262
"35",-0.969643908756988,0.257247529313421,-0.190763023584644,-0.285615968100301,-0.137041475864743
"36",0.210329236366062,-0.538927595439237,0.221564290124436,0.244967055328603,0.148501893325742
"37",-0.0316557261320358,-0.43026707199533,0.138887705296511,0.155456485531086,-0.0378835245524277
"38",0.456843705116625,-0.256664142148523,0.642585131868412,0.0369794732385255,0.146507743823653
"39",-0.46464310738573,-0.188291329063569,0.189460417190223,1.36961781147201,0.26482054810521
"40",-0.878013583967752,-0.319116766515104,0.108180308276396,-0.522914926120042,-0.480331964174854
"41",0.238567702797868,0.226668721349503,0.298913382788046,0.0716944887456428,-0.581778217628139
"42",0.0485874361765179,-0.379965274752034,-0.170884639145488,0.354378484385501,0.21972276301906
"43",0.705343581550537,0.766890820775251,-0.700393894182887,0.695482768838515,-0.165736017344399
"44",-0.0349368175255369,-0.659486950559908,0.276642999218616,0.730888029157384,0.530698961617433
"45",0.401104924177044,-0.0792821257850891,0.502948697333647,-0.410789729099083,0.212212331273528
"46",0.488340167030685,0.0210882827738701,-0.388405624450704,-0.836976289850884,0.462413029864469
"47",0.295450045199262,-0.208406847396122,-0.288560999962913,0.673662808394941,-0.201001790762554
"48",-0.167163953523454,0.0599234907528429,-0.0587098719324162,-0.461677899732056,0.32745209928814
"49",0.020162654111321,0.443813490412278,-0.44879887184125,-0.298966766721072,1.01335931176185
"50",-0.686506327140164,0.20910086691145,0.282255912782829,-0.0796345229953098,0.435258236209403
"51",-0.96964390875699,0.257247529313419,-0.190763023584644,-0.285615968100302,-0.137041475864742
"52",0.00526298488138825,0.0696031640404377,0.243532545822812,-0.0781753496288294,-0.318527954879439
"53",0.304845548804903,0.110131711123485,0.147946145501647,-0.141099812611475,-0.243641042014532
"54",0.62913730491468,-0.470083714497738,0.391975687400352,0.0524947179154554,0.451725767771029
"55",0.75046117656667,0.344813390167785,-0.38920135709683,-0.164917633107061,-0.212667542255781
"56",0.0201626541113211,0.443813490412278,-0.44879887184125,-0.298966766721072,1.01335931176185
"57",0.530180226196809,-0.0666605729154539,-0.272458395798506,0.0279960705981901,0.168499080131558
"58",0.425285635707347,0.15258674959553,-0.996890208515996,-0.030021518358151,1.32016980812141
"59",-1.29062831461869,-0.176590452365806,0.383631656887843,-0.150655381973398,0.583005482547331
"60",-0.0349368175255372,-0.659486950559908,0.276642999218616,0.730888029157384,0.530698961617433
"61",0.340868200527978,-0.185548050419485,0.56957339712416,-0.382463330347508,0.00542677302786997
"62",0.285772627055495,-0.352449713912242,0.03101816530424,-0.0303963610273351,0.21815024276793
"63",0.524400696310334,-0.213916955541311,0.0681867411064488,-0.312839388797284,0.094495339757539
"64",-0.795583791150252,0.483977979322252,-0.524411131708197,0.186581979107205,-0.306837360612104
"65",-0.443603468441033,-0.497897393977612,0.361373964171685,0.793630862129804,0.0596203930482661
"66",-0.608893630531127,2.45869741901336,1.78911805707681,0.555538535612256,0.387955471441741
"67",0.714584345865368,0.366143247218302,0.390932074088283,-0.159221629328573,-0.936347923400667
"68",-0.0551613729364791,1.09926423003421,-1.34194170493448,0.151459375270972,-0.00415330330149747
"69",-0.46464310738573,-0.188291329063568,0.189460417190222,1.36961781147201,0.26482054810521
"70",-0.686506327140165,0.20910086691145,0.282255912782828,-0.0796345229953098,0.435258236209404
"71",-0.0551613729364793,1.09926423003421,-1.34194170493448,0.151459375270972,-0.00415330330149757
"72",0.814590760914893,-0.516237400395953,0.435198199648093,-0.186776247147815,-0.299776848139583
"73",-1.03152538896435,-0.352451765240271,-0.104405043077046,-0.339436223563054,0.0707755594533042
"74",-0.13117052890659,-0.00669620517676982,-0.0665312810822955,0.0540731597382078,0.112335048382196
"75",-0.137092929751068,0.141348828770375,-0.580186600317345,0.925631834546349,-0.614377931728685
"76",-0.969643908756991,0.25724752931342,-0.190763023584644,-0.285615968100302,-0.137041475864742
"77",0.495701615549964,-0.0450654180988512,1.66748879574645,-0.437178367403664,-0.502330823437599
"78",-0.674781593836854,-0.332755415019058,0.00556582947114928,0.287025037849475,0.161694253351877
"79",0.214586464736192,-0.163746505799451,-0.0293802893048989,-0.263799750079657,0.49961911123513
"80",-0.338050097197731,-0.416366809642779,-0.0332876658247094,0.721684243577403,0.00213936635314399
"81",-0.96964390875699,0.25724752931342,-0.190763023584644,-0.285615968100302,-0.137041475864742
"82",0.285725869989885,-0.275102824948955,0.0406978173143307,-0.141821132497327,-0.571666947086886
"83",-0.878013583967753,-0.319116766515104,0.108180308276396,-0.522914926120043,-0.480331964174854
"84",0.413771942055176,-0.00226322435207088,-0.338445980653456,-0.1834672426272,-0.379941917975275
"85",-0.117362866404585,-0.0769290400349941,0.0158650955341126,0.810086010801163,-0.0403154241145707
"86",0.048587436176518,-0.379965274752034,-0.170884639145489,0.354378484385501,0.219722763019059
"87",-0.167163953523455,0.0599234907528427,-0.0587098719324166,-0.461677899732056,0.32745209928814
"88",-0.0639817897434008,-0.60819102255637,0.208707586710621,0.501223396187309,-0.473053978503699
"89",-0.213042269074516,-0.186092727706889,-0.323433457641826,0.733856706153947,-0.141709932814742
"90",0.810198855778215,0.916841057150506,-0.382809847135239,-0.164105692315816,0.565208370828562
"91",0.588087967354219,0.0770558506044139,-0.539867495679446,0.34387610471183,-0.110081791062434
"92",-0.0649758500916529,-0.373659705097323,-0.0768055364003721,0.0831476894144064,-0.174474775159195
"93",0.285725869989885,-0.275102824948954,0.0406978173143307,-0.141821132497327,-0.571666947086886
"94",0.530180226196809,-0.066660572915454,-0.272458395798506,0.0279960705981902,0.168499080131558
"95",-0.686506327140164,0.20910086691145,0.282255912782828,-0.0796345229953094,0.435258236209404
"96",0.731716663592306,-0.300730304777896,0.375631858544062,-0.633623272485397,-0.160088193593089
"97",0.62913730491468,-0.470083714497739,0.391975687400353,0.0524947179154551,0.451725767771029
"98",0.524400696310334,-0.213916955541311,0.0681867411064486,-0.312839388797284,0.0944953397575392
"99",-0.68277832441097,-0.139055562896874,-0.567126641301609,-0.869594031777306,-0.0139554814736891
"100",0.0895847557445043,-0.155263493565905,-0.139411091424834,0.060399188042497,-0.127817544439463
"101",-1.29062831461869,-0.176590452365807,0.383631656887843,-0.150655381973397,0.583005482547332
"102",0.292696192913305,0.119290656720743,-0.172367545213152,0.140312807493353,-0.917046005430493
"103",0.700843035347758,-0.199309676881896,-0.368684548530245,0.530105181304579,-0.0597517568436396
"104",-0.0639817897434005,-0.60819102255637,0.208707586710621,0.501223396187309,-0.473053978503699
"105",0.705343581550535,0.76689082077525,-0.700393894182886,0.695482768838515,-0.165736017344399
"106",0.214586464736192,-0.163746505799451,-0.0293802893048992,-0.263799750079658,0.49961911123513
"107",-0.96964390875699,0.25724752931342,-0.190763023584644,-0.285615968100302,-0.137041475864742
"108",-0.0379375466624595,-0.313688808215574,-0.261348232362719,0.662494477799687,-0.155647559740639
"109",0.456843705116625,-0.256664142148523,0.642585131868412,0.0369794732385254,0.146507743823653
"110",-0.68277832441097,-0.139055562896874,-0.567126641301609,-0.869594031777305,-0.0139554814736892
"111",0.168777889898758,-0.285192452719866,-0.161183341942814,0.375464093110584,0.223645195105493
"112",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"113",-0.992606374357123,0.0559254683675363,-0.123060056004397,-0.559308618477161,-1.07000740982844
"114",0.0506566857123484,-0.459938447504646,-0.230666356856724,0.537777806135551,0.0937523165731791
"115",-0.13117052890659,-0.0066962051767701,-0.066531281082295,0.0540731597382078,0.112335048382196
"116",0.524400696310334,-0.213916955541311,0.0681867411064485,-0.312839388797283,0.0944953397575392
"117",-0.140967197036776,-0.173216780518967,-0.132674451548896,0.383036910687685,0.308992881499009
"118",-0.857507030736447,-0.174564045650492,-0.6871561907003,-1.03513176567295,0.514788330314317
"119",0.285725869989885,-0.275102824948955,0.0406978173143305,-0.141821132497327,-0.571666947086886
"120",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"121",0.731716663592307,-0.300730304777896,0.375631858544062,-0.633623272485397,-0.160088193593089
"122",-1.03152538896434,-0.352451765240272,-0.104405043077045,-0.339436223563054,0.0707755594533037
"123",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"124",0.000859208207483037,-0.0580328499052992,-0.0673220994853234,0.179995857251039,-0.114090247348982
"125",-0.0379375466624595,-0.313688808215574,-0.261348232362719,0.662494477799687,-0.155647559740639
"126",0.401104924177044,-0.0792821257850893,0.502948697333649,-0.410789729099084,0.212212331273529
"127",0.606575273961946,0.295354241778022,0.0603492513889466,-0.631569110976323,0.193756940513865
"128",-0.152417738325434,0.700300129630872,-0.819140926061108,-0.489764611728194,0.956257798306355
"129",-0.167163953523455,0.059923490752843,-0.0587098719324164,-0.461677899732056,0.32745209928814
"130",0.530180226196809,-0.066660572915454,-0.272458395798506,0.0279960705981899,0.168499080131558
"131",0.000859208207483037,-0.0580328499052992,-0.0673220994853234,0.179995857251039,-0.114090247348982
"132",0.530180226196809,-0.066660572915454,-0.272458395798506,0.0279960705981899,0.168499080131558
"133",-0.878013583967753,-0.319116766515104,0.108180308276396,-0.522914926120043,-0.480331964174854
"134",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"135",-0.274812278464993,-0.482371616634397,-0.101817200807417,-1.01216698650383,0.76849629932561
"136",-0.213042269074516,-0.186092727706888,-0.323433457641826,0.733856706153947,-0.141709932814742
"137",-0.851389716178796,-0.113012736994517,-0.163032406852987,0.180203922446288,0.180197204621431
"138",0.731716663592307,-0.300730304777896,0.375631858544062,-0.633623272485397,-0.160088193593089
"139",0.373926680089542,0.522447972168498,-0.15916856095166,-0.240877274377723,-1.2904086630497
"140",-0.795583791150253,0.483977979322251,-0.524411131708199,0.186581979107205,-0.306837360612104
"141",0.488340167030686,0.02108828277387,-0.388405624450704,-0.836976289850884,0.46241302986447
"142",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"143",0.731716663592307,-0.300730304777896,0.375631858544062,-0.633623272485397,-0.160088193593089
"144",-0.774864929526586,-0.564842909807528,0.228110381685625,-0.0426425487874713,-0.490371515628713
"145",-0.878013583967753,-0.319116766515104,0.108180308276396,-0.522914926120043,-0.480331964174854
"146",0.373926680089542,0.522447972168498,-0.15916856095166,-0.240877274377723,-1.2904086630497
"147",-0.878013583967753,-0.319116766515104,0.108180308276396,-0.522914926120043,-0.480331964174854
"148",0.457076233616357,-0.383929898839044,0.505375786733762,-0.106889210457518,-0.0714809110550327
"149",-0.992606374357123,0.0559254683675363,-0.123060056004397,-0.559308618477161,-1.07000740982844
"150",-0.68277832441097,-0.139055562896874,-0.567126641301609,-0.869594031777305,-0.0139554814736892
"151",-0.031655726132036,-0.43026707199533,0.138887705296512,0.155456485531086,-0.0378835245524272
"152",0.00960632637610617,-0.0735539947696004,0.0344451025509086,0.427568367544552,0.0682233264890928
"153",0.989485261988546,-0.485590585909113,0.669362424696765,-0.0793023887270928,0.272385789060985
"154",-0.213042269074516,-0.186092727706888,-0.323433457641826,0.733856706153947,-0.141709932814742
"155",0.0201626541113211,0.443813490412277,-0.44879887184125,-0.298966766721073,1.01335931176185
"156",0.75046117656667,0.344813390167785,-0.389201357096829,-0.164917633107062,-0.212667542255782
"157",0.769231648401025,0.387763008218069,-0.489396216068109,0.729497422177366,-0.47003144795081
"158",0.292696192913304,0.119290656720743,-0.172367545213152,0.140312807493353,-0.917046005430493
"159",-0.464643107385731,-0.188291329063569,0.189460417190222,1.36961781147201,0.26482054810521
"160",0.810198855778214,0.916841057150506,-0.382809847135239,-0.164105692315816,0.565208370828561
"161",0.0485874361765179,-0.379965274752034,-0.170884639145489,0.354378484385501,0.219722763019059
"162",-0.608893630531128,2.45869741901336,1.78911805707681,0.555538535612256,0.387955471441741
"163",0.810198855778214,0.916841057150506,-0.382809847135239,-0.164105692315816,0.565208370828561
"164",0.441566140579071,0.0555327564412287,-0.441458049950058,0.121792361142532,0.0625719894363638
"165",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"166",-0.13117052890659,-0.0066962051767701,-0.066531281082295,0.0540731597382078,0.112335048382196
"167",0.0474209483546884,-0.0947045118274666,-0.328606403104119,0.392721870300709,-0.110853759677345
"168",0.401104924177044,-0.0792821257850893,0.502948697333649,-0.410789729099084,0.212212331273529
"169",0.563441363501191,-0.019514322841234,0.121787261471113,-0.248210807588513,-0.324963890065065
"170",0.373926680089542,0.522447972168498,-0.15916856095166,-0.240877274377723,-1.2904086630497
"171",0.425285635707347,0.15258674959553,-0.996890208515996,-0.0300215183581509,1.32016980812141
"172",-0.992606374357123,0.0559254683675363,-0.123060056004397,-0.559308618477161,-1.07000740982844
"173",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"174",0.401104924177044,-0.0792821257850893,0.502948697333649,-0.410789729099084,0.212212331273529
"175",0.524400696310334,-0.213916955541311,0.0681867411064485,-0.312839388797283,0.0944953397575392
"176",0.75046117656667,0.344813390167785,-0.389201357096829,-0.164917633107062,-0.212667542255782
"177",0.0474209483546884,-0.0947045118274666,-0.328606403104119,0.392721870300709,-0.110853759677345
"178",0.495701615549964,-0.0450654180988514,1.66748879574645,-0.437178367403664,-0.502330823437599
"179",0.475995845186234,0.539241754382648,-0.0742757095513158,-0.319265781945152,-0.140590561352868
"180",-0.137092929751068,0.141348828770375,-0.580186600317345,0.925631834546349,-0.614377931728685
"181",0.714584345865368,0.366143247218302,0.390932074088283,-0.159221629328573,-0.936347923400667
"182",-0.167163953523455,0.059923490752843,-0.0587098719324164,-0.461677899732056,0.32745209928814
"183",-0.0551613729364794,1.09926423003421,-1.34194170493448,0.151459375270972,-0.00415330330149747
"184",0.0967121271700513,0.0669782395753393,-0.048966652511713,-0.236387687736119,-0.0513291034684006
"185",-0.464643107385731,-0.188291329063569,0.189460417190222,1.36961781147201,0.26482054810521
"186",0.214586464736192,-0.163746505799451,-0.0293802893048992,-0.263799750079658,0.49961911123513
"187",0.0895847557445043,-0.155263493565905,-0.139411091424834,0.060399188042497,-0.127817544439463
"188",-0.0551613729364794,1.09926423003421,-1.34194170493448,0.151459375270972,-0.00415330330149747
"189",-0.137092929751068,0.141348828770375,-0.580186600317345,0.925631834546349,-0.614377931728685
"190",0.75046117656667,0.344813390167785,-0.389201357096829,-0.164917633107062,-0.212667542255782
"191",0.530180226196809,-0.066660572915454,-0.272458395798506,0.0279960705981899,0.168499080131558
"192",-0.851389716178796,-0.113012736994517,-0.163032406852987,0.180203922446288,0.180197204621431
"193",0.401104924177044,-0.0792821257850893,0.502948697333649,-0.410789729099084,0.212212331273529
"194",-0.274812278464993,-0.482371616634397,-0.101817200807417,-1.01216698650383,0.76849629932561
"195",0.530180226196809,-0.066660572915454,-0.272458395798506,0.0279960705981899,0.168499080131558
"196",0.0485874361765179,-0.379965274752034,-0.170884639145489,0.354378484385501,0.219722763019059
"197",0.705343581550535,0.76689082077525,-0.700393894182886,0.695482768838515,-0.165736017344399
"198",0.214586464736192,-0.163746505799451,-0.0293802893048992,-0.263799750079658,0.49961911123513
"199",-0.857507030736447,-0.174564045650492,-0.6871561907003,-1.03513176567295,0.514788330314317
"200",-0.608893630531128,2.45869741901336,1.78911805707681,0.555538535612256,0.387955471441741
"201",0.0506566857123484,-0.459938447504646,-0.230666356856724,0.537777806135551,0.0937523165731791
"202",0.172645228134699,0.429270169824724,0.286935830433601,-0.680100297433872,0.581284170523264
"203",0.62913730491468,-0.470083714497739,0.391975687400353,0.0524947179154551,0.451725767771029
"204",0.495701615549964,-0.0450654180988514,1.66748879574645,-0.437178367403664,-0.502330823437599
"205",0.282662599132225,0.137246978298548,-0.295798474280824,-0.177588810146695,0.499813852801692
"206",0.989485261988546,-0.485590585909113,0.669362424696765,-0.0793023887270928,0.272385789060985
"207",0.530180226196809,-0.066660572915454,-0.272458395798506,0.0279960705981899,0.168499080131558
"208",1.30849984618532,-1.53216566732822,0.998632029401439,1.18209996179313,0.520174054125325
"209",-0.774864929526586,-0.564842909807528,0.228110381685625,-0.0426425487874713,-0.490371515628713
"210",-0.167163953523455,0.059923490752843,-0.0587098719324164,-0.461677899732056,0.32745209928814
"211",0.495701615549964,-0.0450654180988514,1.66748879574645,-0.437178367403664,-0.502330823437599
"212",0.75046117656667,0.344813390167785,-0.389201357096829,-0.164917633107062,-0.212667542255782
"213",-0.645759624211442,-0.410548346214135,-0.0373107291064504,0.19110834463192,-0.125010764230697
"214",0.318433355045282,-0.362851630812773,-0.0986113230360598,0.69763925360726,0.153680254462578
"215",-1.29062831461869,-0.176590452365807,0.383631656887843,-0.150655381973397,0.583005482547332
"216",0.401104924177044,-0.0792821257850893,0.502948697333649,-0.410789729099084,0.212212331273529
"217",0.354183318669865,-0.248292347547519,0.37939202499488,-0.177069461333362,0.161493947815031
"218",-0.167163953523455,0.059923490752843,-0.0587098719324164,-0.461677899732056,0.32745209928814
"219",-0.0551613729364794,1.09926423003421,-1.34194170493448,0.151459375270972,-0.00415330330149747
"220",0.295450045199263,-0.208406847396122,-0.288560999962913,0.673662808394942,-0.201001790762554
"221",0.441566140579071,0.0555327564412287,-0.441458049950058,0.121792361142532,0.0625719894363638
"222",-0.795583791150253,0.483977979322251,-0.524411131708199,0.186581979107205,-0.306837360612104
"223",0.441566140579071,0.0555327564412287,-0.441458049950058,0.121792361142532,0.0625719894363638
"224",-0.992606374357123,0.0559254683675363,-0.123060056004397,-0.559308618477161,-1.07000740982844
"225",0.530180226196809,-0.066660572915454,-0.272458395798506,0.0279960705981899,0.168499080131558
"226",-0.608893630531128,2.45869741901336,1.78911805707681,0.555538535612256,0.387955471441741
"227",-0.140967197036776,-0.173216780518967,-0.132674451548896,0.383036910687685,0.308992881499009
"228",0.140543023127444,0.133794389304624,-0.186123824100987,-0.194891112108856,-0.0882564482794414
"229",0.68431971273354,-0.0767829483625057,-0.166808168571837,0.199446293108723,0.437317051193364
"230",0.210329236366062,-0.538927595439237,0.221564290124435,0.244967055328603,0.148501893325742
"231",-0.131456961961844,-0.322193353805977,0.178131819477941,0.67154437008369,0.173152345504869
"232",-0.774864929526586,-0.564842909807528,0.228110381685625,-0.0426425487874713,-0.490371515628713
"233",0.705343581550535,0.76689082077525,-0.700393894182886,0.695482768838515,-0.165736017344399
"234",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"235",-0.167163953523455,0.059923490752843,-0.0587098719324164,-0.461677899732056,0.32745209928814
"236",-0.674781593836854,-0.332755415019059,0.00556582947114971,0.287025037849475,0.161694253351877
"237",0.606575273961946,0.295354241778022,0.0603492513889466,-0.631569110976323,0.193756940513865
"238",0.810198855778214,0.916841057150506,-0.382809847135239,-0.164105692315816,0.565208370828561
"239",0.340868200527978,-0.185548050419485,0.56957339712416,-0.382463330347508,0.00542677302787007
"240",-0.645759624211442,-0.410548346214135,-0.0373107291064504,0.19110834463192,-0.125010764230697
"241",-0.137092929751068,0.141348828770375,-0.580186600317345,0.925631834546349,-0.614377931728685
"242",0.606575273961946,0.295354241778022,0.0603492513889466,-0.631569110976323,0.193756940513865
"243",0.354183318669865,-0.248292347547519,0.37939202499488,-0.177069461333362,0.161493947815031
"244",0.456843705116625,-0.256664142148523,0.642585131868412,0.0369794732385254,0.146507743823653
"245",-0.84421066774825,0.678060558965887,0.0840527993129602,-0.230137612456366,-0.456413700787588
"246",-1.29062831461869,-0.176590452365807,0.383631656887843,-0.150655381973397,0.583005482547332
"247",0.401104924177044,-0.0792821257850893,0.502948697333649,-0.410789729099084,0.212212331273529
"248",0.413771942055176,-0.00226322435207082,-0.338445980653456,-0.1834672426272,-0.379941917975275
"249",-1.29062831461869,-0.176590452365807,0.383631656887843,-0.150655381973397,0.583005482547332
"250",0.00526298488138774,0.0696031640404376,0.243532545822811,-0.0781753496288302,-0.318527954879439
"251",0.75046117656667,0.344813390167785,-0.389201357096829,-0.164917633107062,-0.212667542255782
"252",-0.137092929751068,0.141348828770375,-0.580186600317345,0.925631834546349,-0.614377931728685
"253",0.731716663592307,-0.300730304777896,0.375631858544062,-0.633623272485397,-0.160088193593089
"254",-0.992606374357123,0.0559254683675363,-0.123060056004397,-0.559308618477161,-1.07000740982844
"255",0.172645228134699,0.429270169824724,0.286935830433601,-0.680100297433872,0.581284170523264
"256",-1.29062831461869,-0.176590452365807,0.383631656887843,-0.150655381973397,0.583005482547332
"257",0.168777889898758,-0.285192452719866,-0.161183341942814,0.375464093110584,0.223645195105493
"258",0.340868200527978,-0.185548050419485,0.56957339712416,-0.382463330347508,0.00542677302787007
"259",0.340868200527978,-0.185548050419485,0.56957339712416,-0.382463330347508,0.00542677302787007
"260",0.62913730491468,-0.470083714497739,0.391975687400353,0.0524947179154551,0.451725767771029
"261",-0.992606374357123,0.0559254683675363,-0.123060056004397,-0.559308618477161,-1.07000740982844
"262",-0.152417738325434,0.700300129630872,-0.819140926061108,-0.489764611728194,0.956257798306355
"263",0.373926680089542,0.522447972168498,-0.15916856095166,-0.240877274377723,-1.2904086630497
"264",-0.992606374357123,0.0559254683675363,-0.123060056004397,-0.559308618477161,-1.07000740982844
"265",-0.274812278464993,-0.482371616634397,-0.101817200807417,-1.01216698650383,0.76849629932561
"266",0.413771942055176,-0.00226322435207082,-0.338445980653456,-0.1834672426272,-0.379941917975275
"267",-0.131456961961844,-0.322193353805977,0.178131819477941,0.67154437008369,0.173152345504869
"268",0.373926680089542,0.522447972168498,-0.15916856095166,-0.240877274377723,-1.2904086630497
"269",-0.080121197832654,-0.216836712992943,-0.00605373565822671,0.370952474143567,0.0587905599218124
"270",0.714584345865368,0.366143247218302,0.390932074088283,-0.159221629328573,-0.936347923400667
